"V1" "V2" "V3" "V4"
"1" 0.255512404923698 -0.0554375522173017 0.248055884588564 0.00962855033842315
"2" 0.350144137069572 0.0801536031881514 0.773664558995607 0.033557769979368
"3" 0.276846803518037 0.0774597235839941 0.616290607947469 0.0282525310238779
"4" 0.20682101272835 0.0407964508686711 0.235965982760633 0.00326582475782294
"5" 0.178805465305409 0.0332770566714048 0.274915880686271 9.45919555210007e-06
"6" 0.200928403422962 -0.0716248740478258 0.398856738355483 0.0168956356664574
"7" 0.0808848916451193 0.0304883666919111 0.325095533080558 0.0016800365583944
"8" 0.174324154355165 0.00543401436918679 0.68622821751311 0.0175246218576665
"9" 0.283789768902109 -0.0424751958562194 0.1814802764904 0.00618049000730025
"10" 0.192116749780133 -0.0387298567349193 0.705508536465719 0.0211757034593847
"11" 0.161171219773898 -0.065998624652297 0.599328155909532 0.0175265777758111
"12" 0.248527588339927 0.0605485965962965 0.320766989037294 0.00800204506167095
"13" 0.136656558195049 -0.0533942339958296 0.514134444544366 0.0141472558276793
"14" 0.189256109768436 0.0665214077249153 0.726000001871201 0.0176904669937415
"15" 0.178114544199689 0.0483544585814723 0.390080439402876 0.00489266457984777
"16" 0.342352497949877 0.0843919751074906 0.529762547057263 0.0181502350063568
"17" 0.121668078777428 -0.0429385385234695 0.224538095664104 0.00894967609030042
"18" 0.247379604772415 0.0789074030455517 0.605033754851917 0.0156396931269314
"19" 0.279140901879161 -0.00245122836082222 0.117993279239595 0.00297554080454211
"20" 0.204760053915832 -0.0188898243403595 0.681581624751682 0.022693971581029
"21" 0.131551134288529 0.0265168942218387 0.179386927415486 0.00521217377319609
"22" 0.276676216185987 -0.0302072557207145 0.379806322337423 0.0160286756160213
"23" 0.321460387960438 0.0621352412655383 0.627712456630626 0.0282567454436558
"24" 0.312669176496279 0.0598956656001114 0.333254317728521 0.00718257092350937
"25" 0.113962054438046 0.0285896227328323 0.410063564323775 0.00971827874283412
"26" 0.292047018794747 -0.026273139776012 0.294375945517154 0.0117468713461782
"27" 0.124404227754328 -0.0398667437660293 0.55616598193512 0.0126304518905112
"28" 0.24369731118447 0.0422805077531861 0.644056024799439 0.0269463876006745
"29" 0.326774058269458 -0.0179462957629699 0.41563511220327 0.0176995322677051
"30" 0.127796983104858 0.0134879748783019 0.108904061221799 -0.000864000332897086
"31" 0.229144141388388 -0.0606367030402315 0.293070777459 0.0117372275389629
"32" 0.216623859459474 -0.0162722564514998 0.123831594323889 0.00406771697750096
"33" 0.207576804032943 0.0183914227927048 0.0662829259084295 0.000916089998916986
"34" 0.259761368976924 -0.0782151331676922 0.266521416757696 0.010286358776124
"35" 0.339408507624776 0.099778983182644 0.737168422469848 0.029240271271442
"36" 0.247793444707399 -0.0298391758294669 0.735792953830353 0.0282262652106245
"37" 0.212186013385473 0.0220908137596795 0.765184200374665 0.0233110963906374
"38" 0.0110301065875486 -0.00749766806011462 0.0434875919037166 0.0003467980070745
"39" 0.105493405541743 -0.0601309066083091 0.504275454942193 0.00938168916966591
"40" 0.168895100690717 -0.0445361530891816 0.263538037409008 0.0105557495975743
